;url;INTERNY;STUD;ZAM;PON;UTO;STR;STV;PIA;SOB;NED;HOD;HOD_STV
4759;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4760;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4761;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4762;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4763;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4764;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4765;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4766;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4767;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4768;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4769;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4770;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4771;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4772;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4773;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4774;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
4775;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
4776;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
4777;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
4778;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
4779;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
4780;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
4781;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
4782;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
4783;mojaukf HTTP;0;0;0;0;0;1;0;0;0;0;06;36.0
4784;oznamy;0;0;0;0;0;1;0;0;0;0;06;36.0
4785;mojaukf HTTP;0;0;0;0;0;1;0;0;0;0;06;36.0
4786;oznamy;0;0;0;0;0;1;0;0;0;0;06;36.0
4787;mojaukf HTTP;0;0;0;0;0;1;0;0;0;0;06;36.0
4788;oznamy;0;0;0;0;0;1;0;0;0;0;06;36.0
4789;mojaukf HTTP;0;0;0;0;0;1;0;0;0;0;06;36.0
4790;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
4791;univerzita;0;0;0;0;0;1;0;0;0;0;08;64.0
4792;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
4793;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4794;images;0;0;0;0;0;1;0;0;0;0;08;64.0
4795;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4796;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4797;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4798;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4799;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4800;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4801;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4802;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4803;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4804;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4805;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4806;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4807;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
4808;images;0;0;0;0;0;1;0;0;0;0;08;64.0
4809;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4810;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4811;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4812;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4813;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4814;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4815;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4816;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4817;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4818;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4819;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4820;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4821;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4822;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4823;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4824;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4825;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4826;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
4827;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
4828;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
4829;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
4830;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
4831;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
4832;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
4833;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
4834;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
4835;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
4836;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
4837;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
4838;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
4839;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
4840;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
4841;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
4842;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
4843;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
4844;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
4845;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
4846;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
4847;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4848;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4849;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4850;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4851;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4852;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4853;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4854;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4855;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4856;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4857;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4858;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4859;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4860;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4861;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4862;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4863;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4864;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
4865;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
4866;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4867;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
4868;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
4869;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
4870;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4871;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4872;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4873;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4874;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4875;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4876;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4877;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4878;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4879;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4880;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4881;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4882;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4883;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4884;univerzita;0;0;0;0;0;1;0;0;0;0;10;100.0
4885;univerzita;0;0;0;0;0;1;0;0;0;0;10;100.0
4886;verejnost;0;0;0;0;0;1;0;0;0;0;10;100.0
4887;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
4888;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
4889;univerzita;0;0;0;0;0;1;0;0;0;0;12;144.0
4890;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
4891;univerzita;0;0;0;0;0;1;0;0;0;0;12;144.0
4892;uvod;0;0;0;0;0;1;0;0;0;0;14;196.0
4893;uvod;0;0;0;0;0;1;0;0;0;0;14;196.0
4894;univerzita;0;0;0;0;0;1;0;0;0;0;14;196.0
4895;uvod;0;0;0;0;0;1;0;0;0;0;16;256.0
4896;uvod;0;0;0;0;0;1;0;0;0;0;16;256.0
4897;univerzita;0;0;0;0;0;1;0;0;0;0;16;256.0
4898;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
4899;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
4900;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
4901;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
4902;images;0;0;0;0;0;1;0;0;0;0;13;169.0
4903;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4904;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4905;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4906;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4907;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4908;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4909;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4910;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4911;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4912;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4913;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4914;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
4915;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
4916;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
4917;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
4918;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
4919;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
4920;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
4921;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
4922;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
4923;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
4924;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
4925;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;13;169.0
4926;univerzita;0;0;0;0;0;1;0;0;0;0;13;169.0
4927;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;13;169.0
4928;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
4929;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4930;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4931;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4932;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4933;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4934;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4935;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4936;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4937;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4938;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4939;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4940;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4941;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4942;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4943;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4944;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4945;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4946;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4947;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4948;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4949;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4950;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4951;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4952;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4953;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4954;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4955;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4956;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4957;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4958;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4959;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4960;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4961;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4962;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4963;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4964;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4965;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4966;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4967;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4968;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4969;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4970;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4971;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4972;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4973;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4974;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4975;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4976;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4977;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4978;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4979;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4980;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4981;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4982;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4983;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
4984;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
4985;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
4986;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
4987;verejnost;0;0;0;0;0;1;0;0;0;0;06;36.0
4988;verejnost;0;0;0;0;0;1;0;0;0;0;06;36.0
4989;verejnost;0;0;0;0;0;1;0;0;0;0;06;36.0
4990;verejnost;0;0;0;0;0;1;0;0;0;0;06;36.0
4991;verejnost;0;0;0;0;0;1;0;0;0;0;06;36.0
4992;verejnost;0;0;0;0;0;1;0;0;0;0;06;36.0
4993;verejnost;0;0;0;0;0;1;0;0;0;0;06;36.0
4994;verejnost;0;0;0;0;0;1;0;0;0;0;06;36.0
4995;verejnost;0;0;0;0;0;1;0;0;0;0;06;36.0
4996;verejnost;0;0;0;0;0;1;0;0;0;0;06;36.0
4997;verejnost;0;0;0;0;0;1;0;0;0;0;06;36.0
4998;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
4999;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
5000;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
5001;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
5002;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
5003;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
5004;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
5005;univerzita;0;0;0;0;0;1;0;0;0;0;07;49.0
5006;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
5007;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
5008;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5009;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5010;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5011;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5012;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5013;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5014;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5015;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5016;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5017;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5018;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5019;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5020;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5021;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5022;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5023;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5024;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5025;images;0;0;0;0;0;1;0;0;0;0;09;81.0
5026;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
5027;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5028;images;0;0;0;0;0;1;0;0;0;0;09;81.0
5029;images;0;0;0;0;0;1;0;0;0;0;09;81.0
5030;images;0;0;0;0;0;1;0;0;0;0;09;81.0
5031;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5032;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
5033;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5034;images;0;0;0;0;0;1;0;0;0;0;09;81.0
5035;images;0;0;0;0;0;1;0;0;0;0;09;81.0
5036;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5037;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
5038;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5039;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
5040;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5041;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
5042;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
5043;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
5044;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
5045;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
5046;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
5047;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
5048;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
5049;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
5050;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
5051;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
5052;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
5053;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
5054;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
5055;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
5056;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
5057;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
5058;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
5059;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5060;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5061;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5062;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5063;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5064;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5065;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5066;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5067;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5068;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5069;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5070;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5071;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5072;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5073;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5074;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5075;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5076;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
5077;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5078;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
5079;univerzita;0;0;0;0;0;1;0;0;0;0;08;64.0
5080;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
5081;univerzita;0;0;0;0;0;1;0;0;0;0;08;64.0
5082;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
5083;univerzita;0;0;0;0;0;1;0;0;0;0;09;81.0
5084;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
5085;univerzita;0;0;0;0;0;1;0;0;0;0;10;100.0
5086;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
5087;univerzita;0;0;0;0;0;1;0;0;0;0;10;100.0
5088;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
5089;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
5090;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
5091;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
5092;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
5093;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
5094;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
5095;univerzita;0;0;0;0;0;1;0;0;0;0;06;36.0
5096;univerzita;0;0;0;0;0;1;0;0;0;0;06;36.0
5097;univerzita;0;0;0;0;0;1;0;0;0;0;06;36.0
5098;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
5099;univerzita;0;0;0;0;0;1;0;0;0;0;10;100.0
5100;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
5101;intranet;0;0;0;0;0;1;0;0;0;0;07;49.0
5102;prihlasenie HTTP;0;0;0;0;0;1;0;0;0;0;07;49.0
5103;intranet;0;0;0;0;0;1;0;0;0;0;07;49.0
5104;images;0;0;0;0;0;1;0;0;0;0;10;100.0
5105;intranet;0;0;0;0;0;1;0;0;0;0;11;121.0
5106;prihlasenie HTTP;0;0;0;0;0;1;0;0;0;0;11;121.0
5107;intranet;0;0;0;0;0;1;0;0;0;0;11;121.0
5108;intranet;0;0;0;0;0;1;0;0;0;0;11;121.0
5109;intranet;0;0;0;0;0;1;0;0;0;0;12;144.0
5110;prihlasenie HTTP;0;0;0;0;0;1;0;0;0;0;12;144.0
5111;intranet;0;0;0;0;0;1;0;0;0;0;12;144.0
5112;images;0;0;0;0;0;1;0;0;0;0;12;144.0
5113;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5114;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5115;verejnost;0;0;0;0;0;1;0;0;0;0;13;169.0
5116;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
5117;mojaukf HTTP;0;0;0;0;0;1;0;0;0;0;07;49.0
5118;intranet HTTP;0;0;0;0;0;1;0;0;0;0;11;121.0
5119;intranet;0;0;0;0;0;1;0;0;0;0;11;121.0
5120;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
5121;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5122;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5123;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5124;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5125;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5126;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5127;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5128;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5129;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5130;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5131;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5132;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5133;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5134;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5135;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
5136;images;0;0;0;0;0;1;0;0;0;0;07;49.0
5137;univerzita HTTP;0;0;0;0;0;1;0;0;0;0;07;49.0
5138;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
5139;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5140;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
5141;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5142;images;0;0;0;0;0;1;0;0;0;0;07;49.0
5143;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
5144;verejnost;0;0;0;0;0;1;0;0;0;0;07;49.0
5145;images;0;0;0;0;0;1;0;0;0;0;07;49.0
5146;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
5147;mojaukf HTTP;0;0;0;0;0;1;0;0;0;0;07;49.0
5148;oznamy;0;0;0;0;0;1;0;0;0;0;08;64.0
5149;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
5150;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
5151;univerzita;0;0;0;0;0;1;0;0;0;0;06;36.0
5152;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
5153;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
5154;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
5155;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
5156;images;0;0;0;0;0;1;0;0;0;0;10;100.0
5157;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
5158;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
5159;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
5160;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
5161;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
5162;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
5163;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
5164;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
5165;images;0;0;0;0;0;1;0;0;0;0;08;64.0
5166;images;0;0;0;0;0;1;0;0;0;0;08;64.0
5167;images;0;0;0;0;0;1;0;0;0;0;12;144.0
5168;ru;0;0;0;0;0;1;0;0;0;0;12;144.0
5169;ru;0;0;0;0;0;1;0;0;0;0;12;144.0
5170;ru;0;0;0;0;0;1;0;0;0;0;12;144.0
5171;univerzita;0;0;0;0;0;1;0;0;0;0;07;49.0
